index,url,type
1960,dubbs.bandcamp.com/album/the-mad-hatter-of-rap,benign
1961,goby.com/historic-sites--near--san-francisco-ca,benign
1962,gramadocargoexpress.com.br,phishing
1963,csnaes.uk,phishing
1964,netflix.com/Movie/Jesse-Stone-Innocents-Lost/70189293,benign
1965,http://www.escolareiarthur.com.br/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5lc2NvbGFyZWlhcnRodXIuY29tLmJyL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTIyMDpyZWd1bG,defacement
1966,tvtropes.org/pmwiki/pmwiki.php/Main/EricVale,benign
1967,andreacevedo.wordpress.com/,benign
1968,highbeam.com/doc/1N1-0EB77216674A89B5.html,benign
1969,flymkc.com/,benign
1970,pbfco.com/,benign
1971,fanpix.net/gallery/kelly-blatz-pictures.htm,benign
1972,http://ptcanoas.com.br/component/content/article/43-senador/99-senador-paim.html,defacement
1973,ckuik.com/Umberto_Tozzi,benign
1974,http://www.tirs-online.de/aktionen?start=80,defacement
1975,spoke.com/info/pEiPJx5/TerriTolson,benign
1976,desivideonetwork.com/view/ewajq9l28/kabhi-alvida-na-kehna-title-song-full-video-shahrukh-khan/,benign
1977,http://500px.com/photo/84057263/%C3%89glise-notre-dame-de-pellevoisin-de-lille-by-p-olivier?from=upcoming&only=City+%26+Architecture,benign
1978,local.fayettetribune.com/beckley+wv/nightclubs.zq.html,benign
1979,gaebler.com/KPRS%2DFM-MO-Radio-Advertising-Costs++16612,benign
1980,mylife.com/odetteleveille,benign
1981,chuckjones.com/artists/friz_freleng.php,benign
1982,biographi.ca/009004-119.01-e.php?BioId=42046,benign
1983,krekkahotrikoa.altervista.org,phishing
1984,keralapscguide.wordpress.com/category/today-in-history/,benign
1985,en.wikisource.org/wiki/Constitution_of_the_People%27s_Republic_of_China,benign
1986,facebook.com/people/Serge-Bonnet/1202864917,benign
1987,http://www.latablepaysanne.fr/index.php?option=com_content&view=article&id=23&Itemid=8,defacement
1988,pastorsteveweaver.wordpress.com/2008/05/10/expository-preaching-conference-with-steve-lawson-and-john-macarthur/,benign
1989,http://chinacxyy.com/newscodejs.asp?lm2=201&list=9&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
1990,starpulseonline.com/celebrity/adrienne-bailon/news,benign
1991,wn.com/Guerra_De_Corea,benign
1992,live-baseball.net/live-streaming-oakland-athletics-vs-texas-rangers-11-september-2011/,benign
1993,fanbase.com/photo/399423,benign
1994,ca.ratemyteachers.com/college-de-levis/37713-s/2,benign
1995,people.famouswhy.com/venus_terzo/,benign
1996,sneathstrilchuk.com/andrew-miller/,benign
1997,machetepremiumcuts.bigcartel.com/,benign
1998,zimbio.com/Shemar+Moore+Wife,benign
1999,http://www.beriva.lt/index.html?di=aksesuarai&tipas=Ventiliai,defacement
2000,http://itport.com.ua/video/new-apple-magic-mouse,defacement
2001,movies.yahoo.com/movie/contributor/1800017412/bio,benign
2002,http://4power.biz/software-products.html,defacement
2003,http://soothingpainrelief.com/index.php?option=com_fsf&view=faq&catid=1&Itemid=32&tmpl=component&faqid=7,defacement
2004,http://ap.org/Content/AP-In-The-News/2012/In-case-you-missed-it-AP-journalists-in-and-on-the-news-052112,benign
2005,http://slickdeals.net/f/7855315-amazon-mom-member-only-various-pampers-diapers-and-pull-ups-from-0-09-to-0-20-diaper-after-coupon-and-the-gift-card,benign
2006,http://stockmarketinvestingforbeginners.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL3N0b2NrbWFya2V0aW52ZXN0aW5nZm9yYmVnaW5uZXJzLmNvbS8%2FZm9udHN0eWxlPWYtbGFyZ2Vy,defacement
2007,http://www.myenrg.com/canada,defacement
2008,musicstack.com/album/eagles/hell+freezes+over,benign
2009,http://caixa.gov.br/empresa/credito-financiamento/credito-rural/investimentos-pronamp-cooperativas/Paginas/default.aspx,benign
2010,http://stackoverflow.com/questions/30226153/how-to-validate-uploaded-file-in-relate-model-in-asp-net-mvc,benign
2011,realestate.canada.oodle.com/view/superb-condo-in-little-italy-montreal/2709707681-montreal-qc/,benign
2012,http://pridepestcontrolservices.com/about.html,defacement
2013,driversoftware.com/businesses.php/eicon-technology-drivers/4753,benign
2014,http://www.aiavicenza.it/index.php?option=com_content&view=article&id=655:concluso-con-enorme-partecipazione-il-iid-master-della-sezione-di-vicenza&catid=3:fantacalcio-sezionale,defacement
2015,dogsey.com/showthread.php?t=72452&page=10,benign
2016,wiki.answers.com/Q/Who_were_the_original_los_angeles_rams_cheerleaders,benign
2017,mylife.com/claudehallee,benign
2018,eurohockey.com/stats/league/2012/133-ebel.html?nationality=CAN,benign
2019,sturdeephotography.com,phishing
2020,series-80.net/us/actor/biography/elaine-joyce.html,benign
2021,facebook.com/lloyd.church,benign
2022,mylife.com/oiseikpefan,benign
2023,http://13801993263.com/wp-content/themes/glossy-stylo/style.css?ver=4.2.2,malware
2024,co-op.concordia.ca/co-opprograms/johnmolsonschoolofbusiness/,benign
2025,pianofiles.com/search/music/sheets/sora's+theme,benign
2026,cuieagles.com/,benign
2027,spoke.com/info/p6KJQjp/JayMalinowski,benign
2028,btb.gc.ca/btb.php?lang=eng&cont=1383,benign
2029,nuit-blanche.blogspot.com/2011/10/q-with-marco-duarte-and-dror-baron.html,benign
2030,http://www.gsmkamera.hu/index.html?option=com_content&view=article&id=16&Itemid=34&fontstyle=f-larger,defacement
2031,dictionary.sensagent.com/liste+historischer+schiffe+der+royal+navy/de-de/,benign
2032,veromi.com/Ellen-Greenberg.aspx,benign
2033,music.uk.msn.com/news/noel-gallagher-video-impresses-fans-1,benign
2034,umontreal.academia.edu/JocelynFaubert/Papers/229601/Visual_Function_Assessment_and_Metamorphopsia_After_Macular_Hole_Surgery_,benign
2035,uk.ask.com/wiki/Thomas_White,benign
2036,facebook.com/OpalCarew,benign
2037,flickr.com/photos/41976766@N00/4380843394/,benign
2038,advocacy-center.org/Contents/ATRC_Programs-IREX-KCSP_Grantee%20List.htm,benign
2039,mylife.com/eastman17,benign
2040,http://tobogo.net/cdsb/board.php?board=knowhow&bm=view&no=978&category=&auth=&page=1&search=&keyword=&recom=,benign
2041,http://depositphotos.com/search.html?st=0&image=1&vector=0&video=0&sorting=best_match&editorial_only=1&editorial_exclude=0&orientation=all&search_size=all&limit=60&nudity=0&query=shirts,benign
2042,ebay.com/sch/michel_bourgeau/m.html,benign
2043,http://www.colegiovalledelmiro.es/es/colegio-virtual/blogs-de-aula,defacement
2044,manta.com/c/mmcdqky/lily-co,benign
2045,http://engine32truck16.com/component/mailto/index.html?tmpl=component&link=aa847215988e10710d9cc15440dcdde2268ce80e,defacement
2046,sportsoverdose.com/nhl-players/roberto-luongo,benign
2047,kysu.edu/,benign
2048,ohioweblibrary.org/,benign
2049,http://torcache.net/torrent/D44B84470AF3F6BF713CF87FD7A323690C1D7F7A.torrent?title=[kickass.to]baby.2015.hindi.720p.hdrip.x264.aac.hon3y,benign
2050,hsgalleries.com/gallery04/p40nlc_1.htm,benign
2051,discogs.com/artist/Earl+Hines,benign
2052,http://torcache.net/torrent/2738FFAAC0488D2B4838AC558D2B636D80712449.torrent?title=[kickass.to]penny.dreadful.s01e02.xvid.ajaxen,benign
2053,persiansiem.ir,phishing
2054,humanresources.slco.org/,benign
2055,bronteblog.blogspot.com/2011/09/jane-eyre-2011-review.html,benign
2056,wwaytv3.com/county/pender_county,benign
2057,http://olx.co.id/i2/elektronik-gadget/handphone/oppo/elektronik-gadget/handphone/oppo,benign
2058,jobtrio.com/site-maps/california/torrance/general-contractors/,benign
2059,http://espn.go.com/blog/collegebasketballnation/post/_/id/107216/looking-ahead-maryland-terrapins,benign
2060,yelp.com/biz/miyako-hotel-los-angeles,benign
2061,http://www.iremshrine.com/uniformed-units-mainmenu-109/directors-staff-mainmenu-113,defacement
2062,golflink.com/golf-courses/city.aspx?dest=Albany+GA,benign
2063,http://zshsq.com/news/html/index.html?395.html,defacement
2064,content.usatoday.com/topics/topic/Conrad+Black,benign
2065,http://mylust.com/videos/69367/busty-girlfriend-humps-passionately-on-a-hard-dick-of-her-beloved-bf/,benign
2066,duotrope.com/market_4031.aspx,benign
2067,cinematreasures.org/theaters?status=open,benign
2068,descendantsdepierrelefebvre.blogspot.com/2008/08/marie-parent.html,benign
2069,http://www.rentmedia.com.ua/arenda-oborudovanija/multimedijnye-proektory-i-jekrany/katalog/70-christie-lx55.html,defacement
2070,acronyms.thefreedictionary.com/Bank+of+Africa-Benin,benign
2071,http://9779.info/%E5%84%BF%E7%AB%A5%E5%9B%BE%E5%BD%A2%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
2072,valpoathletics.com/mbasketball/news/150/10870/,benign
2073,tvguide.com/celebrities/tod-fennell/274581,benign
2074,goodreads.com/book/show/22207.Lullabies_for_Little_Criminals,benign
2075,http://greenranca.ro/music/remax/remax/index.htm,phishing
2076,http://www.job.ph/index.php?option=com_jobs&task=detail_category&id=250:education&Itemid=2,defacement
2077,btjunkie.org/torrent/Malcolm-and-Eddie-Season-3/4358def87b3c55eb90e65f12d8390889852299fe663b,benign
2078,sports.espn.go.com/ncf/news/story?id=5455421,benign
2079,greenwood-centre-hudson.org/storyfest-partners.html,benign
2080,peabodysmith.com/our-team/,benign
2081,http://chinesevie.com/index.php?option=com_contact&view=contact&id=1&Itemid=57&lang=en,malware
2082,http://www.minhasgerais.com/index.php?option=com_content&view=category&layout=blog&id=13&Itemid=21,defacement
2083,http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%BB%E5%88%B6%E6%9C%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fpg64Fu5up,benign
2084,slideball.blogspot.com/,benign
2085,allstarpics.net/pic-gallery/david-julian-hirsh-pics.htm,benign
2086,yasni.com/john+barkley/check+people,benign
2087,onemetal.com/2010/07/16/ion-dissonance-cursed/,benign
2088,casacenina.com/mill-hill/03041-white-opal-inside-color.html,benign
2089,en.wikipedia.org/wiki/Blindness_(film),benign
2090,jigsaw.com/scid1215853/tom_fitzsimmons.xhtml,benign
2091,familytreeassistant.com/surnames/surnames.php?surname=Scott,benign
2092,lineme.thick.jp,phishing
2093,sbccfilmreviews.org/?p=9276,benign
2094,encyclopedia2.thefreedictionary.com/Georgia+(disambiguation),benign
2095,zimmeril.com/site.asp?site_id=25,benign
2096,imdb.wikia.com/wiki/Martial_arts_choreographer,benign
2097,uclabruins.com/sports/m-baskbl/mtt/lavin_steve00.html,benign
2098,amazon.co.uk/Cat-Canary-VHS-Bob-Hope/dp/B0000V6S5U,benign
2099,filmmusicmag.com/?p=7994,benign
2100,bsiarchivalhistory.org/BSI_Archival_History/Clendening.html,benign
2101,movies.msn.com/movies/movie-cast-and-crew/little-caesar/,benign
2102,actiontheatrics.com/,benign
2103,findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6027146,benign
2104,yellowpages.com/kansas-city-mo/kshb-tv-ch41,benign
2105,ville.perce.qc.ca/?id=2&titre=Town_of_perce,benign
2106,http://www.hotelroomviewer.com/top-destinations/new-york-hotel-rooms/four-seasons-hotel.html,defacement
2107,blogs.courant.com/stan_simpson/2009/01/rush-limbaugh-backpedals-on-ba.html,benign
2108,jigsaw.com/20110306_20110312_j_2/recently_added_contacts.xhtml,benign
2109,passagesmb.com/30days_details.cfm?cID=1&endate=08/02/11,benign
2110,http://stackoverflow.com/questions/30226137/how-to-get-the-check-rule-constraint?answertab=active,benign
2111,fanpix.net/gallery/carol-forman-pictures.htm,benign
2112,thecinguntes.io,phishing
2113,gradeamathhelp.com/math-jeopardy.html,benign
2114,videosurf.com/Celebrities/FA,benign
2115,websters-online-dictionary.org/definition/duchess,benign
2116,eastbayproperty.com/,benign
2117,succession-retirement.com/,benign
2118,search.espn.go.com/figure-skating/articles/9,benign
2119,http://troikacapital.ru/novye_formy_registratsii_uridicheskih_lits_i_ip,malware
2120,wysinger.homestead.com/kushbio.html,benign
2121,http://variety.com/2015/scene/vpage/dakota-fanning-talks-corsets-courage-and-collaborating-with-emma-thompson-on-effie-gray-1201463443/,benign
2122,http://www.nfa.com.tr/index.php?option=com_content&view=article&id=86&Itemid=135,defacement
2123,http://www.vanoorschotkranen.nl/route/route-google.html?tmpl=component&print=1&page=,defacement
2124,http://poker-bets.net/casino-articles/83-las-vegas-city-casinos-palazzo-resort-and-casino,defacement
2125,http://i3.17173cdn.com/2fhnvk/YWxqaGBf/outcms/DijOlXbjzmshgAC.jpg,malware
2126,halkbankmobilbasvuru.com,phishing
2127,http://www.sportraad-maasmechelen.be/index.php?option=com_phocagallery&view=category&id=13:kampioenenhulde&Itemid=19,defacement
2128,http://www.allaroundrental.com/index.php?page=shop.product_details&flypage=flypage.pbv.v1.tpl&product_id=387&category_id=33&option=com_virtuemart&Itemid=69,defacement
2129,http://www.fdp-muenchen-west.de/index.php?option=com_content&view=article&id=177&Itemid=28,defacement
2130,imdb.com/name/nm0598748/,benign
2131,http://autored.mx/index.php?option=com_content&view=article&id=276:soporte&catid=6&Itemid=3,defacement
2132,downloadkeeper.com/lavalys-everest-cpuid-crack-serial-download.html,benign
2133,http://www.insel-schuetzen.de/index.php?option=com_joomgallery&func=detail&id=3221&Itemid=75,defacement
2134,tv.com/people/billie-joe-armstrong/trivia/,benign
2135,archiver.rootsweb.ancestry.com/th/read/DAWSON/2007-05/1179080707,benign
2136,keywiki.org/index.php/Ella_Baker_Center_for_Human_Rights,benign
2137,centr-zlatoust.ru/index.php?name=biblioteka&id=689,benign
2138,http://www.schighway.co.kr/homepage/contents/sc_sub4/faq_list.asp,defacement
2139,travelingluck.com/North%20America/Mexico/Chihuahua/_3983315_Saucillo.html,benign
2140,facebook.com/broadstthockey?sk=wall,benign
2141,http://www.gradeaid.com.au/index.php?option=com_content&view=article&id=6&Itemid=8,defacement
2142,eventful.com/southbristol/events/thompson-ice-house-ice-harvest-/E0-001-028115547-2,benign
2143,music.yahoo.com/simple-plan/albums/perfect-canada-cd--192641709,benign
2144,documentaries.about.com/od/documentarydirectors/Featured_Filmmakers.htm,benign
2145,vodpod.com/watch/2888167-beyonce-single-ladies-put-a-ring-on-it-official-video,benign
2146,sovereignkingpca.net/,benign
2147,youtube.com/watch?v=9pEjEPT-rK4,benign
2148,http://thechive.com/2015/05/13/the-indulgent-treats-you-can-make-within-a-muffin-tin-20-photos/,benign
2149,http://www.franekwilkomirski.pl/jak-moesz-pomoc.html?tmpl=component&print=1&page=,defacement
2150,http://plarium.com/it/giochi-di-strategia/stormfall-age-of-war/notizie/nuova-funzione-accelerazioni/,benign
2151,dentistcolumbusohio.com/,benign
2152,joshholloway-online.com/,benign
2153,myspace.com/foufounes,benign
2154,http://www.radioniepokalanow.pl/wiadomosci/polska-i-swiat.html,defacement
2155,christinelebeck.com,malware
2156,rootsweb.ancestry.com/~tngenny1/crocket2.html,benign
2157,militaryaviationmuseum.org/events/royal-wedding-reception,benign
2158,amazon.com/Quo-Vadis-Defiant-Indoctrination-3DVD/dp/B000GBBTIA,benign
2159,amazon.com/Albany-Texas-Coloring-Book-Coolest/dp/1931721351,benign
2160,http://www.sportraad-maasmechelen.be/index.php?option=com_phocagallery&view=category&id=1:activiteiten&Itemid=7,defacement
2161,youtube.com/watch?v=CIeAtcaarHo,benign
2162,people.famouswhy.com/dave_simmons/,benign
2163,amazon.com/Rob-Neyers-Book-Baseball-Lineups/dp/0743241746,benign
2164,linkedin.com/in/stanleymiller1,benign
2165,lcsc.edu/business/,benign
2166,anglers-adventures.com/,benign
2167,http://diply.com/diply-news/suicide-bomb-attacks-in-yemen-mosques-kills-dozens-hundreds-injured/106124,benign
2168,home.insightbb.com/~daveschmidt/hockey/sreportcollegeecacnorthe06.htm,benign
2169,http://hollywoodlife.com/2015/05/06/zendaya-crop-top-skirt-instagram-picture-material-girl-outfit/,benign
2170,us-city-home.com/missouri/belton/whats_around/military_installation/Marine_Corps_Reserve_Support_Command_Kansas_City-7267556.html,benign
2171,greenecountyiowa.com/,benign
2172,everywritersresource.com/pinsky.html,benign
2173,en.wikipedia.org/wiki/Joe_Bowman,benign
2174,linkedin.com/pub/dir/Jerry/Tremblay,benign
2175,movies.nytimes.com/person/6588/Pamela-Blake/filmography,benign
2176,en.wikipedia.org/wiki/Category:Shawinigan_Cataractes_alumni,benign
2177,eastmans.com/,benign
2178,dombisson.ca,phishing
2179,http://kaempre.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2thZW1wcmUuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTU0OjI0MDIyMDEwLWJhc2xlci1mb3JzY2hlci1zY2hsYWdlb,defacement
2180,thefreelibrary.com/Fort+Wayne.-a0158734399,benign
2181,kcathomedads.blogspot.com/2009/10/activity-ghost-tours-john-wornall-house.html,benign
2182,drs.wa.gov/,benign
2183,http://www.radioniepokalanow.pl/x.txt,defacement
2184,electronichouse.com/article/iriver_cuts_holiday_prices/C52,benign
2185,http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=01&Itemid=56,defacement
2186,transportmedia.co.uk/,benign
2187,http://www.thetunes.nl/tour/venueevents/26-mezz,defacement
2188,census-info.us/show/HYMER/,benign
2189,amazon.com/Offside-American-Exceptionalism-Andrei-Markovits/dp/069107447X,benign
2190,daliawood.com/,benign
2191,tvrage.com/person/id-354494/Garrett+Backstrom,benign
2192,youtube.com/watch?v=Jiz2PENJAvk,benign
2193,http://www.klavierhaus-alber.de/index.php?option=com_content&view=article&id=65&Itemid=73,defacement
2194,thefreedictionary.com/cleric,benign
2195,http://babal.net/books/view/267/%D9%85%D8%B0%D9%83%D8%B1%D8%A7%D8%AA-%D8%B6%D8%A7%D8%A8%D8%B7-%D8%B9%D8%AB%D9%85%D8%A7%D9%86%D9%8A-%D9%81%D9%8A-%D9%86%D8%AC%D8%AF,benign
2196,yettiinfo.me,phishing
2197,http://coppeliaescoladeballet.com.br/index.php?option=com_mailto&tmpl=component&link=7e4c2ade48d77ed1be0fa31e13adc661abda5c17,defacement
2198,facebook.com/pages/Biutiful/106138879424649,benign
2199,order-and-chaos.wowstead.com/,benign
2200,whosdatedwho.com/tpx_14861/gray-o-brien/,benign
2201,theatermania.com/san-francisco/news/09-2010/leslie-jordan-janis-paige-stefanie-powers-judy-ten_30327.html,benign
2202,filmjournal.com/filmjournal/content_display/reviews/major-releases/e3i9d37a0da6b1152e39ad953d08f8e5eec,benign
2203,swordforum.com/forums/showthread.php?65223-Did-I-Do-the-right-thing-Called-Rob-Criswell,benign
2204,bestzilla.com/J/Jayne_Heitmeyer/,benign
2205,http://www.enprofil.nl/clara-diepenhorst.html?tmpl=component&print=1&page=,defacement
2206,http://www.salsven.com/index.php?option=com_content&view=category&layout=blog&id=41&Itemid=61,defacement
2207,http://raszputyincat.com/index.php?option=com_content&view=article&id=18&Itemid=24,defacement
2208,tvguide.com/celebrities/billie-joe-armstrong/205724,benign
2209,newbern.northcarolina.us.mymotels.com/,benign
